restaurant_id,restaurant_name,location,cuisines,estimated_cost_for_two,rating,votes,cuisine_tags,budget_category
rest_005455,Bhajanka's Restaurant,Kammanahalli,"Street Food, North Indian, Continental, Beverages",700.0,3.6,21,Street Food|North Indian|Continental|Beverages,medium
rest_005456,Aami Bangali,Koramangala 5Th Block,Bengali,700.0,3.6,68,Bengali,medium
rest_005457,Lambsters,Jayanagar,"North Indian, Chinese",700.0,3.6,0,North Indian|Chinese,medium
rest_005458,Regency Park,Kammanahalli,"North Indian, Chinese, Seafood, Rolls",700.0,3.6,147,North Indian|Chinese|Seafood|Rolls,medium
rest_005459,MM Bar & Restaurant,Shivajinagar,"South Indian, North Indian",700.0,3.6,11,South Indian|North Indian,medium
rest_005460,Punjabi Tandoor,Kaggadasapura,"North Indian, Chinese",700.0,3.6,250,North Indian|Chinese,medium
rest_005461,Royal Garden Restaurant,Hebbal,"North Indian, Chinese",700.0,3.6,12,North Indian|Chinese,medium
rest_005462,Rigan Hyderabadi Bawarchi,New Bel Road,"Biryani, North Indian, Chinese",700.0,3.6,133,Biryani|North Indian|Chinese,medium
rest_005463,Hyderabad Biryaani House,Whitefield,"Biryani, North Indian, Chinese",700.0,3.6,378,Biryani|North Indian|Chinese,medium
rest_005464,Pizza Hut,Bellandur,"Pizza, Fast Food",750.0,3.6,542,Pizza|Fast Food,medium
rest_005465,Five Spice Dining,Marathahalli,"Chinese, North Indian, South Indian",750.0,3.6,55,Chinese|North Indian|South Indian,medium
rest_005466,Biryani Palace,Nagawara,"Biryani, North Indian, Chinese",750.0,3.6,37,Biryani|North Indian|Chinese,medium
rest_005467,Pizza Hut,Mg Road,"Pizza, Fast Food",750.0,3.6,37,Pizza|Fast Food,medium
rest_005468,Pizza Hut,New Bel Road,"Pizza, Fast Food",750.0,3.6,436,Pizza|Fast Food,medium
rest_005469,Pizza Hut,Basaveshwara Nagar,"Pizza, Fast Food",750.0,3.6,492,Pizza|Fast Food,medium
rest_005470,Rosewood International Hotel - Bar & Restaurant,Mysore Road,"North Indian, South Indian, Andhra, Chinese",800.0,3.6,8,North Indian|South Indian|Andhra|Chinese,medium
rest_005471,Goa 0 Km,Kumaraswamy Layout,"Goan, Seafood, North Indian, Chinese, Biryani",800.0,3.6,163,Goan|Seafood|North Indian|Chinese|Biryani,medium
rest_005472,Canton,Jayanagar,"Chinese, Seafood, Biryani",800.0,3.6,195,Chinese|Seafood|Biryani,medium
rest_005473,Sip n Dine,Vijay Nagar,"North Indian, Chinese, South Indian",800.0,3.6,218,North Indian|Chinese|South Indian,medium
rest_005474,Shee-Sha Cafe,Bannerghatta Road,"Cafe, North Indian, Chinese, Continental",800.0,3.6,39,Cafe|North Indian|Chinese|Continental,medium
rest_005475,Street Foods by Punjab Grill,Bannerghatta Road,"Street Food, North Indian, Beverages",800.0,3.6,19,Street Food|North Indian|Beverages,medium
rest_005476,Intalia,Bannerghatta Road,"Pizza, Italian",800.0,3.6,323,Pizza|Italian,medium
rest_005477,Nandhini Deluxe,Basavanagudi,"Andhra, Chinese, North Indian",800.0,3.6,160,Andhra|Chinese|North Indian,medium
rest_005478,The Upper Deck - Raaj Residency,Basavanagudi,"North Indian, Chinese",800.0,3.6,35,North Indian|Chinese,medium
rest_005479,Daniyal's,Sarjapur Road,"North Indian, Biryani, Mughlai, Kebab",800.0,3.6,6,North Indian|Biryani|Mughlai|Kebab,medium
rest_005480,Domino's Pizza,Bellandur,"Pizza, Fast Food",800.0,3.6,260,Pizza|Fast Food,medium
rest_005481,Yomama!!,Brigade Road,"Continental, Burger, Cafe, Steak",800.0,3.6,7,Continental|Burger|Cafe|Steak,medium
rest_005482,Bon Sante,Brigade Road,"Cafe, Continental, Italian",800.0,3.6,104,Cafe|Continental|Italian,medium
rest_005483,Dakshin Restaurant,Brigade Road,"Mangalorean, Seafood, North Indian, Chinese",800.0,3.6,16,Mangalorean|Seafood|North Indian|Chinese,medium
rest_005484,Nandhini Paradise,St. Marks Road,"Andhra, Chinese, North Indian",800.0,3.6,277,Andhra|Chinese|North Indian,medium
rest_005485,Flavors of India,Marathahalli,"North Indian, Chinese, Andhra",800.0,3.6,34,North Indian|Chinese|Andhra,medium
rest_005486,Imperial Restaurant,Koramangala 6Th Block,"Seafood, Biryani, South Indian, Chettinad, Chinese, Arabian, Andhra, Kerala",800.0,3.6,241,Seafood|Biryani|South Indian|Chettinad|Chinese|Arabian|Andhra|Kerala,medium
rest_005487,Biryani Darbar,Electronic City,"Biryani, Mughlai, North Indian",800.0,3.6,539,Biryani|Mughlai|North Indian,medium
rest_005488,Manasa Andhra Style Multi Cuisine Restaurant,Electronic City,"North Indian, South Indian, Chinese, Andhra, Biryani",800.0,3.6,70,North Indian|South Indian|Chinese|Andhra|Biryani,medium
rest_005489,Nandhini Deluxe,Hsr,"Andhra, North Indian",800.0,3.6,95,Andhra|North Indian,medium
rest_005490,Savoury Express,Jeevan Bhima Nagar,Arabian,800.0,3.6,31,Arabian,medium
rest_005491,The Spice Box,Old Airport Road,"North Indian, South Indian",800.0,3.6,30,North Indian|South Indian,medium
rest_005492,The Cake Shop Mayura,Jp Nagar,"Bakery, Desserts",800.0,3.6,13,Bakery|Desserts,medium
rest_005493,Punjabi Raswada,Jayanagar,North Indian,800.0,3.6,432,North Indian,medium
rest_005494,BEIR,Bannerghatta Road,"Mexican, American",800.0,3.6,0,Mexican|American,medium
rest_005495,Yomama!!,Kammanahalli,"Continental, Burger, Cafe, Steak",800.0,3.6,104,Continental|Burger|Cafe|Steak,medium
rest_005496,Urban Spice,Ejipura,"North Indian, Chinese, Continental",800.0,3.6,23,North Indian|Chinese|Continental,medium
rest_005497,Tea and Wine Lounge,Race Course Road,"Cafe, Tea, Desserts",800.0,3.6,12,Cafe|Tea|Desserts,medium
rest_005498,The Golden Metro,Seshadripuram,"North Indian, Mughlai, Chinese, Continental",800.0,3.6,70,North Indian|Mughlai|Chinese|Continental,medium
rest_005499,Srinathji's,Indiranagar,"Street Food, Chinese, Italian, North Indian",800.0,3.6,598,Street Food|Chinese|Italian|North Indian,medium
rest_005500,Page 3 Multicuisine Restaurant & Bar,Residency Road,"North Indian, Chinese, Finger Food",800.0,3.6,14,North Indian|Chinese|Finger Food,medium
rest_005501,Smoke - The Sizzler House,Whitefield,"Continental, North Indian, Chinese, Bbq",800.0,3.6,171,Continental|North Indian|Chinese|Bbq,medium
rest_005502,Hotel Greens,Whitefield,"Biryani, Chinese, North Indian, South Indian",800.0,3.6,59,Biryani|Chinese|North Indian|South Indian,medium
rest_005503,The Eatery Cafe & Restaurant,Whitefield,"Continental, Italian",800.0,3.6,19,Continental|Italian,medium
rest_005504,Majlish,Whitefield,"Bengali, North Indian, Chinese",800.0,3.6,79,Bengali|North Indian|Chinese,medium
rest_005505,Beijing Bites,Electronic City,"Chinese, Thai",850.0,3.6,778,Chinese|Thai,medium
rest_005506,Stark Bistro,Hsr,"Continental, North Indian, Chinese, Burger, Pizza, Salad",850.0,3.6,30,Continental|North Indian|Chinese|Burger|Pizza|Salad,medium
rest_005507,Purnabramha Maharashtrian Restaurant,Kalyan Nagar,Maharashtrian,850.0,3.6,24,Maharashtrian,medium
rest_005508,Cafe Coffee Day,Banashankari,"Cafe, Fast Food",900.0,3.6,28,Cafe|Fast Food,medium
rest_005509,Smoor,Bannerghatta Road,"Desserts, Cafe, Beverages",900.0,3.6,18,Desserts|Cafe|Beverages,medium
rest_005510,Gandharva Family Restaurant,Basavanagudi,"North Indian, Chinese",900.0,3.6,36,North Indian|Chinese,medium
rest_005511,Healthy Yummy Food Restaurant,Hsr,"Beverages, North Indian, Chinese, Italian",900.0,3.6,16,Beverages|North Indian|Chinese|Italian,medium
rest_005512,Aaha Andhra,Brigade Road,"Andhra, Biryani, North Indian",900.0,3.6,16,Andhra|Biryani|North Indian,medium
rest_005513,Daily Sushi,Marathahalli,"Korean, Sushi",900.0,3.6,18,Korean|Sushi,medium
rest_005514,Utsav Restaurant,Bannerghatta Road,"North Indian, Chinese, Italian, South Indian",1000.0,3.6,23,North Indian|Chinese|Italian|South Indian,medium
rest_005515,B & B The Pub,Basavanagudi,"Asian, Continental",1000.0,3.6,29,Asian|Continental,medium
rest_005516,21 C - La Marvella Sarovar Premiere Hotel,Jayanagar,Continental,1000.0,3.6,15,Continental,medium
rest_005517,HIGH SKY,Whitefield,"Continental, North Indian, Chinese, Arabian",1000.0,3.6,32,Continental|North Indian|Chinese|Arabian,medium
rest_005518,UBCR,Marathahalli,"Italian, American, Chinese, Arabian, North Indian, Cafe",1000.0,3.6,9,Italian|American|Chinese|Arabian|North Indian|Cafe,medium
rest_005519,The Paramount Hotel,Koramangala 5Th Block,"North Indian, Seafood, Biryani, Kerala",1000.0,3.6,242,North Indian|Seafood|Biryani|Kerala,medium
rest_005520,Glacier - Citrine Hotel,Seshadripuram,"Finger Food, North Indian, Chinese",1000.0,3.6,27,Finger Food|North Indian|Chinese,medium
rest_005521,Village Restaurant,Marathahalli,"Arabian, Chinese, Kerala, North Indian, Biryani",1000.0,3.6,348,Arabian|Chinese|Kerala|North Indian|Biryani,medium
rest_005522,Cafe Thulp,"Itpl Main Road, Whitefield","Cafe, Burger, Italian, Salad",1000.0,3.6,56,Cafe|Burger|Italian|Salad,medium
rest_005523,Mega Bite,Whitefield,"North Indian, Chinese, South Indian, Continental",1100.0,3.6,54,North Indian|Chinese|South Indian|Continental,medium
rest_005524,Aura - Radha Regent,Electronic City,"Continental, American, South Indian, Italian, North Indian, Chinese",1200.0,3.6,116,Continental|American|South Indian|Italian|North Indian|Chinese,medium
rest_005525,Planet I Bar,Basaveshwara Nagar,"Continental, Chinese, North Indian, Finger Food",1200.0,3.6,23,Continental|Chinese|North Indian|Finger Food,medium
rest_005526,Checkered Bar - MGM Mark,Whitefield,"North Indian, Continental, Chinese",1300.0,3.6,19,North Indian|Continental|Chinese,medium
rest_005527,Sherlock's Pub,Electronic City,"Continental, North Indian",1300.0,3.6,180,Continental|North Indian,medium
rest_005528,Crescent Avenue - Hotel Bangalore International,Race Course Road,"North Indian, Continental, Chinese, Asian, Thai",1400.0,3.6,41,North Indian|Continental|Chinese|Asian|Thai,medium
rest_005529,Gallops,Frazer Town,"Chinese, Continental, North Indian",1400.0,3.6,31,Chinese|Continental|North Indian,medium
rest_005530,Skylit - Citrus Hotels,Bellandur,"North Indian, Mughlai, Mediterranean",1500.0,3.6,255,North Indian|Mughlai|Mediterranean,medium
rest_005531,Nostradamus Bar & Lounge,Cunningham Road,"North Indian, South Indian, Chinese, Continental",1500.0,3.6,14,North Indian|South Indian|Chinese|Continental,medium
rest_005532,Zodiac,Whitefield,"Italian, Mexican, Mediterranean, North Indian, Continental",1500.0,3.6,62,Italian|Mexican|Mediterranean|North Indian|Continental,medium
rest_005533,Best Brews - Four Points by Sheraton Bengaluru...,Whitefield,Continental,1500.0,3.6,27,Continental,medium
rest_005534,Terrace Lounge,Bannerghatta Road,"North Indian, Chinese, Seafood",1600.0,3.6,25,North Indian|Chinese|Seafood,high
rest_005535,Sphyre - Gateway Hotel,Residency Road,Finger Food,1700.0,3.6,43,Finger Food,high
rest_005536,In Time Cane Juice,Kumaraswamy Layout,"Juices, Beverages",100.0,3.5,10,Juices|Beverages,low
rest_005537,Sri Venkateshwara Chat Centre,Banashankari,Street Food,100.0,3.5,12,Street Food,low
rest_005538,The Juicy,Jp Nagar,"Beverages, Juices",100.0,3.5,13,Beverages|Juices,low
rest_005539,Chillz,Jp Nagar,"Fast Food, Juices, Street Food",100.0,3.5,9,Fast Food|Juices|Street Food,low
rest_005540,Cane Recipes,Bannerghatta Road,Juices,100.0,3.5,14,Juices,low
rest_005541,Sri Krishna Veg,Basavanagudi,South Indian,100.0,3.5,4,South Indian,low
rest_005542,Rawal Jalebi,Commercial Street,Desserts,100.0,3.5,10,Desserts,low
rest_005543,S R & Sons Bakery,Commercial Street,Bakery,100.0,3.5,10,Bakery,low
rest_005544,K V Canteen,Commercial Street,South Indian,100.0,3.5,17,South Indian,low
rest_005545,Chai Makhani,Koramangala 5Th Block,"Beverages, Tea",100.0,3.5,11,Beverages|Tea,low
rest_005546,Bajji House,Hsr,Street Food,100.0,3.5,7,Street Food,low
rest_005547,Halli Mane Food Court,Frazer Town,South Indian,100.0,3.5,11,South Indian,low
rest_005548,Premium Bombay Kulfi,Indiranagar,Ice Cream,100.0,3.5,9,Ice Cream,low
rest_005549,Cream and Bakes,Domlur,Desserts,100.0,3.5,14,Desserts,low
rest_005550,Lassi Berg,Btm,Juices,100.0,3.5,13,Juices,low
rest_005551,Kaapi Kuteera,Kanakapura Road,South Indian,100.0,3.5,86,South Indian,low
rest_005552,Kolkata Rolls & Chowmein,Banaswadi,Rolls,100.0,3.5,35,Rolls,low
rest_005553,Kulfi Story,Malleshwaram,Desserts,100.0,3.5,10,Desserts,low
rest_005554,Bangarpet Chats,Basaveshwara Nagar,Street Food,100.0,3.5,7,Street Food,low
rest_005555,Natural Mumbai Kulfi,Btm,Ice Cream,130.0,3.5,8,Ice Cream,low
rest_005556,Pizza Mane,Banashankari,"Pizza, Sandwich, Burger, Fast Food",150.0,3.5,32,Pizza|Sandwich|Burger|Fast Food,low
rest_005557,Sri Ganesh Juice and Chats,Banashankari,"Juices, Street Food",150.0,3.5,18,Juices|Street Food,low
rest_005558,The Chocolatiers,Bannerghatta Road,Desserts,150.0,3.5,14,Desserts,low
rest_005559,Manjushree Veg,Bannerghatta Road,"South Indian, Chinese",150.0,3.5,10,South Indian|Chinese,low
rest_005560,New Udupi Anand Bhavan,Basavanagudi,South Indian,150.0,3.5,5,South Indian,low
rest_005561,Bangalore Shadi Biriyani,Vasanth Nagar,"Chinese, North Indian",150.0,3.5,57,Chinese|North Indian,low
rest_005562,Classic Lassi Shop,Ulsoor,"Beverages, Ice Cream",150.0,3.5,43,Beverages|Ice Cream,low
rest_005563,Cake of the Day,Majestic,Bakery,150.0,3.5,19,Bakery,low
rest_005564,Lassi Magic,Marathahalli,"Beverages, Sandwich",150.0,3.5,12,Beverages|Sandwich,low
rest_005565,Kartik's Mithai Shoppe,Marathahalli,"Mithai, Street Food",150.0,3.5,22,Mithai|Street Food,low
rest_005566,Shabari Kitchen,Koramangala 1St Block,"South Indian, Chinese",150.0,3.5,16,South Indian|Chinese,low
rest_005567,Lassi Corner,Koramangala 5Th Block,"Beverages, Desserts",150.0,3.5,16,Beverages|Desserts,low
rest_005568,Friend's Kitchen,Btm,"South Indian, Chinese",150.0,3.5,10,South Indian|Chinese,low
rest_005569,MBR Dum Biryani County,Electronic City,"Biryani, North Indian",150.0,3.5,24,Biryani|North Indian,low
rest_005570,Basveshwara Khaanavali,Electronic City,South Indian,150.0,3.5,15,South Indian,low
rest_005571,Chattar Mattar,Hsr,"North Indian, Chinese",150.0,3.5,11,North Indian|Chinese,low
rest_005572,Bombay Kulfi,Sarjapur Road,"Desserts, Ice Cream",150.0,3.5,32,Desserts|Ice Cream,low
rest_005573,Sri Gurudev Darshini,Hsr,South Indian,150.0,3.5,13,South Indian,low
rest_005574,Shree Mithai,Indiranagar,"Desserts, Street Food, Mithai",150.0,3.5,11,Desserts|Street Food|Mithai,low
rest_005575,Juice 99,Btm,Beverages,150.0,3.5,20,Beverages,low
rest_005576,Lassi Magic,Btm,"Beverages, Sandwich",150.0,3.5,12,Beverages|Sandwich,low
rest_005577,Zaitoon Lassi Cafe,Btm,"Cafe, Burger, Sandwich, Beverages",150.0,3.5,5,Cafe|Burger|Sandwich|Beverages,low
rest_005578,Chetty's Coffee,Kalyan Nagar,South Indian,150.0,3.5,87,South Indian,low
rest_005579,Coffee Thindi,Banaswadi,South Indian,150.0,3.5,15,South Indian,low
rest_005580,Mubarak Hotel,Nagawara,North Indian,150.0,3.5,14,North Indian,low
rest_005581,Kulfisthan,Hsr,Ice Cream,150.0,3.5,7,Ice Cream,low
rest_005582,Kerala Restaurant,Yeshwantpur,"Biryani, Kerala",150.0,3.5,11,Biryani|Kerala,low
rest_005583,Jay Bhavani Vadapav,Seshadripuram,"Maharashtrian, Street Food",150.0,3.5,25,Maharashtrian|Street Food,low
rest_005584,The Donut Baker,Malleshwaram,Desserts,150.0,3.5,8,Desserts,low
rest_005585,Hoai Ice Cafe,Malleshwaram,Desserts,150.0,3.5,12,Desserts,low
rest_005586,Jay Mataji Farsan and Sweets,Yeshwantpur,"Mithai, Gujarati",150.0,3.5,9,Mithai|Gujarati,low
rest_005587,G. P. S. Kaapi Thindi,Malleshwaram,Street Food,150.0,3.5,14,Street Food,low
rest_005588,Big Straw Blast,Sahakara Nagar,Beverages,150.0,3.5,6,Beverages,low
rest_005589,Lassi Corner,Vijay Nagar,"Beverages, Desserts",150.0,3.5,18,Beverages|Desserts,low
rest_005590,Kolkata Famous Kati Roll,Whitefield,"Fast Food, Rolls",150.0,3.5,7,Fast Food|Rolls,low
rest_005591,Food Dig,Whitefield,North Indian,150.0,3.5,13,North Indian,low
rest_005592,Parimala Sweets,Banashankari,"Mithai, Street Food",200.0,3.5,14,Mithai|Street Food,low
rest_005593,Krishna Sagar,Banashankari,North Indian,200.0,3.5,31,North Indian,low
rest_005594,Aramane Donne Biryani,Banashankari,Biryani,200.0,3.5,57,Biryani,low
rest_005595,Just Bunny,Jayanagar,Fast Food,200.0,3.5,11,Fast Food,low
rest_005596,Shringar Sweets & Snacks,Basavanagudi,"Mithai, South Indian, Street Food, Fast Food",200.0,3.5,11,Mithai|South Indian|Street Food|Fast Food,low
rest_005597,Sri Sai Cafe,Basavanagudi,South Indian,200.0,3.5,10,South Indian,low
rest_005598,Simple Thindies,Banashankari,South Indian,200.0,3.5,8,South Indian,low
rest_005599,Nati Palace,Jp Nagar,"South Indian, North Indian",200.0,3.5,11,South Indian|North Indian,low
rest_005600,Kolkata Famous Kati Roll,Jp Nagar,"Rolls, Chinese",200.0,3.5,11,Rolls|Chinese,low
rest_005601,Panther Cafe,Btm,Beverages,200.0,3.5,8,Beverages,low
rest_005602,Havmor,Jp Nagar,"Ice Cream, Desserts",200.0,3.5,21,Ice Cream|Desserts,low
rest_005603,Hot Burg,Bannerghatta Road,"Fast Food, Juices",200.0,3.5,51,Fast Food|Juices,low
rest_005604,Bombay Kulfis,Bannerghatta Road,Ice Cream,200.0,3.5,9,Ice Cream,low
rest_005605,The Yummy Tummy,Bannerghatta Road,"North Indian, Street Food",200.0,3.5,13,North Indian|Street Food,low
rest_005606,Sri Vishnu Veg,Marathahalli,South Indian,200.0,3.5,11,South Indian,low
rest_005607,Sri Ganesh Juice Junction,Bellandur,"Juices, Fast Food",200.0,3.5,5,Juices|Fast Food,low
rest_005608,Lassi Shop,Sarjapur Road,"Beverages, Juices, Ice Cream, Sandwich",200.0,3.5,9,Beverages|Juices|Ice Cream|Sandwich,low
rest_005609,Baker's Cafe,Marathahalli,"Bakery, Desserts",200.0,3.5,8,Bakery|Desserts,low
rest_005610,Al Zaiqa Hotel,Marathahalli,"Chinese, South Indian, Fast Food",200.0,3.5,14,Chinese|South Indian|Fast Food,low
rest_005611,Ambur Star Biryani,Sarjapur Road,Biryani,200.0,3.5,22,Biryani,low
rest_005612,Tadkawala,Vasanth Nagar,North Indian,200.0,3.5,68,North Indian,low
rest_005613,Five Star Chicken,Wilson Garden,"Fast Food, Burger",200.0,3.5,11,Fast Food|Burger,low
rest_005614,Paratha Xpress,Ulsoor,"North Indian, Chinese",200.0,3.5,7,North Indian|Chinese,low
rest_005615,Cool Corner Arun Ice Cream,Frazer Town,"Desserts, Ice Cream",200.0,3.5,8,Desserts|Ice Cream,low
rest_005616,Surya Bakery,Shanti Nagar,Bakery,200.0,3.5,21,Bakery,low
rest_005617,North Indian Hotel,Shivajinagar,North Indian,200.0,3.5,11,North Indian,low
rest_005618,Indira Darshini,Infantry Road,"South Indian, Chinese",200.0,3.5,21,South Indian|Chinese,low
rest_005619,Iyengar's Bakery,Koramangala 6Th Block,Bakery,200.0,3.5,11,Bakery,low
rest_005620,Five Star Chicken,Marathahalli,"Fast Food, Burger",200.0,3.5,11,Fast Food|Burger,low
rest_005621,Ganga Foods,Marathahalli,"South Indian, Chinese",200.0,3.5,17,South Indian|Chinese,low
rest_005622,Mum?s Kitchen,Marathahalli,"North Indian, South Indian",200.0,3.5,118,North Indian|South Indian,low
rest_005623,Nellore Mess & Tiffens,Whitefield,"South Indian, Andhra",200.0,3.5,16,South Indian|Andhra,low
rest_005624,Public Khana,Btm,"South Indian, North Indian",200.0,3.5,17,South Indian|North Indian,low
rest_005625,Shudh Desi Khana,Koramangala 1St Block,"North Indian, Chinese",200.0,3.5,18,North Indian|Chinese,low
rest_005626,Al Hayath,Btm,"North Indian, Chinese",200.0,3.5,17,North Indian|Chinese,low
rest_005627,Rolls On Wheels,Btm,"Fast Food, Rolls, Momos",200.0,3.5,13,Fast Food|Rolls|Momos,low
rest_005628,Bruncherz,Btm,"North Indian, Chinese",200.0,3.5,15,North Indian|Chinese,low
rest_005629,Ande Ka Funda,Btm,North Indian,200.0,3.5,27,North Indian,low
rest_005630,Ober Cafe,Koramangala 1St Block,"Fast Food, Desserts",200.0,3.5,10,Fast Food|Desserts,low
rest_005631,Ambur Hot Dum Biryani,Btm,Biryani,200.0,3.5,21,Biryani,low
rest_005632,Bhaijaan Barbeques,South Bangalore,"Mughlai, Arabian, Bbq",200.0,3.5,9,Mughlai|Arabian|Bbq,low
rest_005633,Navya Andhra Style Restaurant,Hosur Road,"North Indian, South Indian",200.0,3.5,12,North Indian|South Indian,low
rest_005634,Pai's Kitchen,Koramangala 2Nd Block,South Indian,200.0,3.5,11,South Indian,low
rest_005635,Kanha's Kafe,Koramangala 5Th Block,"Awadhi, Bihari, Fast Food, Ice Cream, Mithai",200.0,3.5,12,Awadhi|Bihari|Fast Food|Ice Cream|Mithai,low
rest_005636,Eat Sleep Eat Repeat,Koramangala 5Th Block,"Chinese, North Indian, Continental",200.0,3.5,16,Chinese|North Indian|Continental,low
rest_005637,Sri Udupi Sagar,Btm,South Indian,200.0,3.5,12,South Indian,low
rest_005638,Tibbs Frankie,Koramangala 7Th Block,"Street Food, Rolls",200.0,3.5,70,Street Food|Rolls,low
rest_005639,KC Das - Sweet Bite,Frazer Town,"Mithai, Street Food",200.0,3.5,20,Mithai|Street Food,low
